path,relative_path,file_name,file_size_bytes,width,height,mode,corrupted,error,category,split,defect_type,sample_id,is_mask,kind,label,anomaly_group
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\024\011.png,pushpins/ground_truth/logical_anomalies/024/011.png,011.png,3544,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,024,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\024\012.png,pushpins/ground_truth/logical_anomalies/024/012.png,012.png,3948,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,024,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\024\013.png,pushpins/ground_truth/logical_anomalies/024/013.png,013.png,3525,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,024,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\024\014.png,pushpins/ground_truth/logical_anomalies/024/014.png,014.png,3202,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,024,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\025\000.png,pushpins/ground_truth/logical_anomalies/025/000.png,000.png,2503,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,025,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\025\001.png,pushpins/ground_truth/logical_anomalies/025/001.png,001.png,3619,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,025,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\026\000.png,pushpins/ground_truth/logical_anomalies/026/000.png,000.png,3248,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,026,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\026\001.png,pushpins/ground_truth/logical_anomalies/026/001.png,001.png,2617,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,026,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\027\000.png,pushpins/ground_truth/logical_anomalies/027/000.png,000.png,3707,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,027,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\027\001.png,pushpins/ground_truth/logical_anomalies/027/001.png,001.png,2569,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,027,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\028\000.png,pushpins/ground_truth/logical_anomalies/028/000.png,000.png,3082,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,028,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\028\001.png,pushpins/ground_truth/logical_anomalies/028/001.png,001.png,2567,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,028,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\029\000.png,pushpins/ground_truth/logical_anomalies/029/000.png,000.png,2569,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,029,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\029\001.png,pushpins/ground_truth/logical_anomalies/029/001.png,001.png,3570,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,029,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\030\000.png,pushpins/ground_truth/logical_anomalies/030/000.png,000.png,2617,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,030,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\030\001.png,pushpins/ground_truth/logical_anomalies/030/001.png,001.png,3206,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,030,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\031\000.png,pushpins/ground_truth/logical_anomalies/031/000.png,000.png,3110,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,031,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\031\001.png,pushpins/ground_truth/logical_anomalies/031/001.png,001.png,2496,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,031,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\032\000.png,pushpins/ground_truth/logical_anomalies/032/000.png,000.png,3536,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,032,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\032\001.png,pushpins/ground_truth/logical_anomalies/032/001.png,001.png,2616,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,032,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\033\000.png,pushpins/ground_truth/logical_anomalies/033/000.png,000.png,2663,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,033,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\033\001.png,pushpins/ground_truth/logical_anomalies/033/001.png,001.png,3470,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,033,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\034\000.png,pushpins/ground_truth/logical_anomalies/034/000.png,000.png,2598,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,034,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\034\001.png,pushpins/ground_truth/logical_anomalies/034/001.png,001.png,3353,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,034,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\035\000.png,pushpins/ground_truth/logical_anomalies/035/000.png,000.png,3310,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,035,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\035\001.png,pushpins/ground_truth/logical_anomalies/035/001.png,001.png,2632,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,035,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\036\000.png,pushpins/ground_truth/logical_anomalies/036/000.png,000.png,2668,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,036,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\037\000.png,pushpins/ground_truth/logical_anomalies/037/000.png,000.png,2694,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,037,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\038\000.png,pushpins/ground_truth/logical_anomalies/038/000.png,000.png,2564,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,038,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\039\000.png,pushpins/ground_truth/logical_anomalies/039/000.png,000.png,2502,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,039,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\040\000.png,pushpins/ground_truth/logical_anomalies/040/000.png,000.png,2559,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,040,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\041\000.png,pushpins/ground_truth/logical_anomalies/041/000.png,000.png,2557,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,041,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\042\000.png,pushpins/ground_truth/logical_anomalies/042/000.png,000.png,2640,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,042,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\043\000.png,pushpins/ground_truth/logical_anomalies/043/000.png,000.png,2745,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,043,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\044\000.png,pushpins/ground_truth/logical_anomalies/044/000.png,000.png,2672,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,044,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\045\000.png,pushpins/ground_truth/logical_anomalies/045/000.png,000.png,2512,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,045,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\046\000.png,pushpins/ground_truth/logical_anomalies/046/000.png,000.png,2593,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,046,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\047\000.png,pushpins/ground_truth/logical_anomalies/047/000.png,000.png,2573,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,047,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\048\000.png,pushpins/ground_truth/logical_anomalies/048/000.png,000.png,2491,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,048,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\049\000.png,pushpins/ground_truth/logical_anomalies/049/000.png,000.png,2520,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,049,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\050\000.png,pushpins/ground_truth/logical_anomalies/050/000.png,000.png,2735,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,050,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\051\000.png,pushpins/ground_truth/logical_anomalies/051/000.png,000.png,2511,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,051,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\051\001.png,pushpins/ground_truth/logical_anomalies/051/001.png,001.png,2692,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,051,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\052\000.png,pushpins/ground_truth/logical_anomalies/052/000.png,000.png,2622,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,052,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\052\001.png,pushpins/ground_truth/logical_anomalies/052/001.png,001.png,2547,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,052,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\053\000.png,pushpins/ground_truth/logical_anomalies/053/000.png,000.png,2574,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,053,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\053\001.png,pushpins/ground_truth/logical_anomalies/053/001.png,001.png,2574,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,053,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\054\000.png,pushpins/ground_truth/logical_anomalies/054/000.png,000.png,2594,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,054,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\054\001.png,pushpins/ground_truth/logical_anomalies/054/001.png,001.png,2616,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,054,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\055\000.png,pushpins/ground_truth/logical_anomalies/055/000.png,000.png,2619,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,055,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\055\001.png,pushpins/ground_truth/logical_anomalies/055/001.png,001.png,2583,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,055,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\056\000.png,pushpins/ground_truth/logical_anomalies/056/000.png,000.png,2610,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,056,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\056\001.png,pushpins/ground_truth/logical_anomalies/056/001.png,001.png,2590,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,056,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\057\000.png,pushpins/ground_truth/logical_anomalies/057/000.png,000.png,2763,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,057,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\057\001.png,pushpins/ground_truth/logical_anomalies/057/001.png,001.png,2616,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,057,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\057\002.png,pushpins/ground_truth/logical_anomalies/057/002.png,002.png,2751,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,057,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\057\003.png,pushpins/ground_truth/logical_anomalies/057/003.png,003.png,2659,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,057,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\057\004.png,pushpins/ground_truth/logical_anomalies/057/004.png,004.png,2648,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,057,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\057\005.png,pushpins/ground_truth/logical_anomalies/057/005.png,005.png,2611,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,057,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\057\006.png,pushpins/ground_truth/logical_anomalies/057/006.png,006.png,2573,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,057,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\057\007.png,pushpins/ground_truth/logical_anomalies/057/007.png,007.png,2642,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,057,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\057\008.png,pushpins/ground_truth/logical_anomalies/057/008.png,008.png,2634,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,057,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\057\009.png,pushpins/ground_truth/logical_anomalies/057/009.png,009.png,2724,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,057,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\057\010.png,pushpins/ground_truth/logical_anomalies/057/010.png,010.png,2653,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,057,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\057\011.png,pushpins/ground_truth/logical_anomalies/057/011.png,011.png,2664,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,057,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\057\012.png,pushpins/ground_truth/logical_anomalies/057/012.png,012.png,2772,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,057,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\057\013.png,pushpins/ground_truth/logical_anomalies/057/013.png,013.png,2611,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,057,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\057\014.png,pushpins/ground_truth/logical_anomalies/057/014.png,014.png,2788,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,057,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\058\000.png,pushpins/ground_truth/logical_anomalies/058/000.png,000.png,2670,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,058,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\058\001.png,pushpins/ground_truth/logical_anomalies/058/001.png,001.png,2551,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,058,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\058\002.png,pushpins/ground_truth/logical_anomalies/058/002.png,002.png,2706,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,058,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\058\003.png,pushpins/ground_truth/logical_anomalies/058/003.png,003.png,2566,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,058,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\058\004.png,pushpins/ground_truth/logical_anomalies/058/004.png,004.png,2578,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,058,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\058\005.png,pushpins/ground_truth/logical_anomalies/058/005.png,005.png,2596,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,058,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\058\006.png,pushpins/ground_truth/logical_anomalies/058/006.png,006.png,2689,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,058,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\058\007.png,pushpins/ground_truth/logical_anomalies/058/007.png,007.png,2548,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,058,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\058\008.png,pushpins/ground_truth/logical_anomalies/058/008.png,008.png,2716,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,058,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\058\009.png,pushpins/ground_truth/logical_anomalies/058/009.png,009.png,2593,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,058,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\058\010.png,pushpins/ground_truth/logical_anomalies/058/010.png,010.png,2474,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,058,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\058\011.png,pushpins/ground_truth/logical_anomalies/058/011.png,011.png,2543,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,058,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\058\012.png,pushpins/ground_truth/logical_anomalies/058/012.png,012.png,2596,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,058,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\058\013.png,pushpins/ground_truth/logical_anomalies/058/013.png,013.png,2572,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,058,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\058\014.png,pushpins/ground_truth/logical_anomalies/058/014.png,014.png,2556,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,058,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\059\000.png,pushpins/ground_truth/logical_anomalies/059/000.png,000.png,2696,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,059,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\059\001.png,pushpins/ground_truth/logical_anomalies/059/001.png,001.png,2541,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,059,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\059\002.png,pushpins/ground_truth/logical_anomalies/059/002.png,002.png,2715,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,059,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\059\003.png,pushpins/ground_truth/logical_anomalies/059/003.png,003.png,2592,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,059,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\059\004.png,pushpins/ground_truth/logical_anomalies/059/004.png,004.png,2544,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,059,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\059\005.png,pushpins/ground_truth/logical_anomalies/059/005.png,005.png,2598,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,059,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\059\006.png,pushpins/ground_truth/logical_anomalies/059/006.png,006.png,2553,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,059,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\059\007.png,pushpins/ground_truth/logical_anomalies/059/007.png,007.png,2589,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,059,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\059\008.png,pushpins/ground_truth/logical_anomalies/059/008.png,008.png,2644,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,059,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\059\009.png,pushpins/ground_truth/logical_anomalies/059/009.png,009.png,2621,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,059,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\059\010.png,pushpins/ground_truth/logical_anomalies/059/010.png,010.png,2588,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,059,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\059\011.png,pushpins/ground_truth/logical_anomalies/059/011.png,011.png,2581,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,059,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\059\012.png,pushpins/ground_truth/logical_anomalies/059/012.png,012.png,2709,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,059,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\059\013.png,pushpins/ground_truth/logical_anomalies/059/013.png,013.png,2536,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,059,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\059\014.png,pushpins/ground_truth/logical_anomalies/059/014.png,014.png,2667,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,059,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\060\000.png,pushpins/ground_truth/logical_anomalies/060/000.png,000.png,2693,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,060,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\060\001.png,pushpins/ground_truth/logical_anomalies/060/001.png,001.png,2540,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,060,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\060\002.png,pushpins/ground_truth/logical_anomalies/060/002.png,002.png,2707,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,060,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\060\003.png,pushpins/ground_truth/logical_anomalies/060/003.png,003.png,2614,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,060,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\060\004.png,pushpins/ground_truth/logical_anomalies/060/004.png,004.png,2596,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,060,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\060\005.png,pushpins/ground_truth/logical_anomalies/060/005.png,005.png,2571,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,060,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\060\006.png,pushpins/ground_truth/logical_anomalies/060/006.png,006.png,2528,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,060,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\060\007.png,pushpins/ground_truth/logical_anomalies/060/007.png,007.png,2580,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,060,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\060\008.png,pushpins/ground_truth/logical_anomalies/060/008.png,008.png,2579,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,060,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\060\009.png,pushpins/ground_truth/logical_anomalies/060/009.png,009.png,2565,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,060,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\060\010.png,pushpins/ground_truth/logical_anomalies/060/010.png,010.png,2602,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,060,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\060\011.png,pushpins/ground_truth/logical_anomalies/060/011.png,011.png,2634,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,060,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\060\012.png,pushpins/ground_truth/logical_anomalies/060/012.png,012.png,2685,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,060,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\060\013.png,pushpins/ground_truth/logical_anomalies/060/013.png,013.png,2525,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,060,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\060\014.png,pushpins/ground_truth/logical_anomalies/060/014.png,014.png,2684,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,060,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\logical_anomalies\061\000.png,pushpins/ground_truth/logical_anomalies/061/000.png,000.png,2673,1700,1000,L,False,,pushpins,ground_truth,logical_anomalies,061,True,mask,1,logical_anomalies
