method,image_id,path,relative_path,category,split,defect_type,sample_id,label,score,aggregation,feature_backend,map_file,time_ms
DINOv2 PatchMemory,pushpins/test/good/035,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/035.png,pushpins/test/good/035.png,pushpins,test,good,035,0,0.44557344225736767,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_035.png,314.6103960007167
DINOv2 PatchMemory,pushpins/test/good/036,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/036.png,pushpins/test/good/036.png,pushpins,test,good,036,0,0.43567123779883754,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_036.png,322.3333489995639
DINOv2 PatchMemory,pushpins/test/good/037,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/037.png,pushpins/test/good/037.png,pushpins,test,good,037,0,0.4031148965542133,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_037.png,304.18141199970705
DINOv2 PatchMemory,pushpins/test/good/038,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/038.png,pushpins/test/good/038.png,pushpins,test,good,038,0,0.44000450005898106,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_038.png,327.50913400013815
DINOv2 PatchMemory,pushpins/test/good/039,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/039.png,pushpins/test/good/039.png,pushpins,test,good,039,0,0.45016904519154477,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_039.png,497.33935099993687
DINOv2 PatchMemory,pushpins/test/good/040,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/040.png,pushpins/test/good/040.png,pushpins,test,good,040,0,0.459042672927563,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_040.png,479.95922599966434
DINOv2 PatchMemory,pushpins/test/good/041,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/041.png,pushpins/test/good/041.png,pushpins,test,good,041,0,0.5265885247634008,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_041.png,488.42800200054626
DINOv2 PatchMemory,pushpins/test/good/042,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/042.png,pushpins/test/good/042.png,pushpins,test,good,042,0,0.41574716797241795,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_042.png,527.4124060006216
DINOv2 PatchMemory,pushpins/test/good/043,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/043.png,pushpins/test/good/043.png,pushpins,test,good,043,0,0.41549865099099964,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_043.png,495.1697430005879
DINOv2 PatchMemory,pushpins/test/good/044,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/044.png,pushpins/test/good/044.png,pushpins,test,good,044,0,0.44904666680556077,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_044.png,497.3876170006406
DINOv2 PatchMemory,pushpins/test/good/045,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/045.png,pushpins/test/good/045.png,pushpins,test,good,045,0,0.4565470768855168,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_045.png,488.3986940003524
DINOv2 PatchMemory,pushpins/test/good/046,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/046.png,pushpins/test/good/046.png,pushpins,test,good,046,0,0.4467215102452498,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_046.png,516.1223489994882
DINOv2 PatchMemory,pushpins/test/good/047,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/047.png,pushpins/test/good/047.png,pushpins,test,good,047,0,0.48463555253469026,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_047.png,482.1904190002897
DINOv2 PatchMemory,pushpins/test/good/048,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/048.png,pushpins/test/good/048.png,pushpins,test,good,048,0,0.41308826437363255,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_048.png,515.0450420005654
DINOv2 PatchMemory,pushpins/test/good/049,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/049.png,pushpins/test/good/049.png,pushpins,test,good,049,0,0.4668111205101013,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_049.png,473.5221539995109
DINOv2 PatchMemory,pushpins/test/good/050,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/050.png,pushpins/test/good/050.png,pushpins,test,good,050,0,0.44494300851455104,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_050.png,314.12945900046907
DINOv2 PatchMemory,pushpins/test/good/051,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/051.png,pushpins/test/good/051.png,pushpins,test,good,051,0,0.4822226373048929,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_051.png,333.819212999515
DINOv2 PatchMemory,pushpins/test/good/052,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/052.png,pushpins/test/good/052.png,pushpins,test,good,052,0,0.4841819336781135,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_052.png,305.0878009998996
DINOv2 PatchMemory,pushpins/test/good/053,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/053.png,pushpins/test/good/053.png,pushpins,test,good,053,0,0.5366957990022806,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_053.png,305.28927399973327
DINOv2 PatchMemory,pushpins/test/good/054,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/054.png,pushpins/test/good/054.png,pushpins,test,good,054,0,0.4964143679692195,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_054.png,328.84637200004363
DINOv2 PatchMemory,pushpins/test/good/055,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/055.png,pushpins/test/good/055.png,pushpins,test,good,055,0,0.4539476747696216,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_055.png,309.11078799999814
DINOv2 PatchMemory,pushpins/test/good/056,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/056.png,pushpins/test/good/056.png,pushpins,test,good,056,0,0.44522902827996474,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_056.png,316.24336799995945
DINOv2 PatchMemory,pushpins/test/good/057,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/057.png,pushpins/test/good/057.png,pushpins,test,good,057,0,0.48187233163760257,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_057.png,310.12801499946363
DINOv2 PatchMemory,pushpins/test/good/058,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/058.png,pushpins/test/good/058.png,pushpins,test,good,058,0,0.4118257164955139,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_058.png,324.0712649994748
DINOv2 PatchMemory,pushpins/test/good/059,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/059.png,pushpins/test/good/059.png,pushpins,test,good,059,0,0.4193750092616448,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_059.png,308.81236099958187
DINOv2 PatchMemory,pushpins/test/good/060,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/060.png,pushpins/test/good/060.png,pushpins,test,good,060,0,0.4475332475625552,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_060.png,323.17744700048934
DINOv2 PatchMemory,pushpins/test/good/061,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/061.png,pushpins/test/good/061.png,pushpins,test,good,061,0,0.5036211243042579,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_061.png,335.38403599959565
DINOv2 PatchMemory,pushpins/test/good/062,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/062.png,pushpins/test/good/062.png,pushpins,test,good,062,0,0.4264008540373582,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_062.png,314.6399810002549
DINOv2 PatchMemory,pushpins/test/good/063,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/063.png,pushpins/test/good/063.png,pushpins,test,good,063,0,0.4169827447487758,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_063.png,315.65697499991074
DINOv2 PatchMemory,pushpins/test/good/064,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/064.png,pushpins/test/good/064.png,pushpins,test,good,064,0,0.4379196556714865,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_064.png,335.3276289999485
DINOv2 PatchMemory,pushpins/test/good/065,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/065.png,pushpins/test/good/065.png,pushpins,test,good,065,0,0.40237519374260533,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_065.png,308.71711100007815
DINOv2 PatchMemory,pushpins/test/good/066,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/066.png,pushpins/test/good/066.png,pushpins,test,good,066,0,0.4586755610429324,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_066.png,313.9897340006428
DINOv2 PatchMemory,pushpins/test/good/067,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/067.png,pushpins/test/good/067.png,pushpins,test,good,067,0,0.4331140907911154,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_067.png,315.6865470000412
DINOv2 PatchMemory,pushpins/test/good/068,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/068.png,pushpins/test/good/068.png,pushpins,test,good,068,0,0.47077497381430405,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_068.png,308.19154500022705
DINOv2 PatchMemory,pushpins/test/good/069,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/069.png,pushpins/test/good/069.png,pushpins,test,good,069,0,0.42533294741923994,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_069.png,309.5000840003195
DINOv2 PatchMemory,pushpins/test/good/070,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/070.png,pushpins/test/good/070.png,pushpins,test,good,070,0,0.4339227080345154,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_070.png,314.0781780002726
DINOv2 PatchMemory,pushpins/test/good/071,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/071.png,pushpins/test/good/071.png,pushpins,test,good,071,0,0.44952885004190296,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_071.png,328.2832780005265
DINOv2 PatchMemory,pushpins/test/good/072,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/072.png,pushpins/test/good/072.png,pushpins,test,good,072,0,0.4341861170071822,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_072.png,308.65182200068375
DINOv2 PatchMemory,pushpins/test/good/073,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/073.png,pushpins/test/good/073.png,pushpins,test,good,073,0,0.4312492333925687,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_073.png,320.4020630000741
DINOv2 PatchMemory,pushpins/test/good/074,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/074.png,pushpins/test/good/074.png,pushpins,test,good,074,0,0.4771202825582944,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_074.png,328.4445509998477
DINOv2 PatchMemory,pushpins/test/good/075,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/075.png,pushpins/test/good/075.png,pushpins,test,good,075,0,0.45332327714333165,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_075.png,316.2061190005261
DINOv2 PatchMemory,pushpins/test/good/076,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/076.png,pushpins/test/good/076.png,pushpins,test,good,076,0,0.49409801684893095,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_076.png,315.64692099982494
DINOv2 PatchMemory,pushpins/test/good/077,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/077.png,pushpins/test/good/077.png,pushpins,test,good,077,0,0.5294530414617978,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_077.png,332.1912749997864
DINOv2 PatchMemory,pushpins/test/good/078,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/078.png,pushpins/test/good/078.png,pushpins,test,good,078,0,0.4904959499835968,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_078.png,315.745330000027
DINOv2 PatchMemory,pushpins/test/good/079,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/079.png,pushpins/test/good/079.png,pushpins,test,good,079,0,0.45144622600995576,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_079.png,337.02996099964366
DINOv2 PatchMemory,pushpins/test/good/080,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/080.png,pushpins/test/good/080.png,pushpins,test,good,080,0,0.4985422996374277,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_080.png,319.8952700004156
DINOv2 PatchMemory,pushpins/test/good/081,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/081.png,pushpins/test/good/081.png,pushpins,test,good,081,0,0.4425566563239464,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_081.png,465.54296600061207
DINOv2 PatchMemory,pushpins/test/good/082,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/082.png,pushpins/test/good/082.png,pushpins,test,good,082,0,0.49273913410993725,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_082.png,483.696293000321
DINOv2 PatchMemory,pushpins/test/good/083,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/083.png,pushpins/test/good/083.png,pushpins,test,good,083,0,0.48960281106141895,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_083.png,480.36660000070697
DINOv2 PatchMemory,pushpins/test/good/084,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/084.png,pushpins/test/good/084.png,pushpins,test,good,084,0,0.4485185742378235,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_084.png,486.2476990001596
DINOv2 PatchMemory,pushpins/test/good/085,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/085.png,pushpins/test/good/085.png,pushpins,test,good,085,0,0.49944615822571975,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_085.png,502.1085509997647
DINOv2 PatchMemory,pushpins/test/good/086,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/086.png,pushpins/test/good/086.png,pushpins,test,good,086,0,0.5427309435147506,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_086.png,482.23431300084485
DINOv2 PatchMemory,pushpins/test/good/087,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/087.png,pushpins/test/good/087.png,pushpins,test,good,087,0,0.4815719242279346,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_087.png,485.4959369995413
DINOv2 PatchMemory,pushpins/test/good/088,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/088.png,pushpins/test/good/088.png,pushpins,test,good,088,0,0.48753456656749433,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_088.png,515.9464250000383
DINOv2 PatchMemory,pushpins/test/good/089,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/089.png,pushpins/test/good/089.png,pushpins,test,good,089,0,0.46970515297009396,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_089.png,475.54177599977265
DINOv2 PatchMemory,pushpins/test/good/090,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/090.png,pushpins/test/good/090.png,pushpins,test,good,090,0,0.40691799842394316,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_090.png,510.9799709998697
DINOv2 PatchMemory,pushpins/test/good/091,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/091.png,pushpins/test/good/091.png,pushpins,test,good,091,0,0.4065225812105032,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_091.png,513.7427319996277
DINOv2 PatchMemory,pushpins/test/good/092,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/092.png,pushpins/test/good/092.png,pushpins,test,good,092,0,0.4537547047321613,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_092.png,417.61839900027553
DINOv2 PatchMemory,pushpins/test/good/093,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/093.png,pushpins/test/good/093.png,pushpins,test,good,093,0,0.43885751641713655,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_093.png,303.43346199970256
DINOv2 PatchMemory,pushpins/test/good/094,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/094.png,pushpins/test/good/094.png,pushpins,test,good,094,0,0.4121120572090149,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_094.png,305.18545799986896
DINOv2 PatchMemory,pushpins/test/good/095,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/095.png,pushpins/test/good/095.png,pushpins,test,good,095,0,0.4148184083975278,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_095.png,330.3284880003048
DINOv2 PatchMemory,pushpins/test/good/096,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/096.png,pushpins/test/good/096.png,pushpins,test,good,096,0,0.4826593903394846,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_096.png,323.9083300004495
DINOv2 PatchMemory,pushpins/test/good/097,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/097.png,pushpins/test/good/097.png,pushpins,test,good,097,0,0.40930368579350984,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_097.png,300.80771499979164
DINOv2 PatchMemory,pushpins/test/good/098,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/098.png,pushpins/test/good/098.png,pushpins,test,good,098,0,0.43334361681571376,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_098.png,320.1319149993651
DINOv2 PatchMemory,pushpins/test/good/099,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/099.png,pushpins/test/good/099.png,pushpins,test,good,099,0,0.45660423086239743,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_099.png,308.6994750001395
DINOv2 PatchMemory,pushpins/test/good/100,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/100.png,pushpins/test/good/100.png,pushpins,test,good,100,0,0.45180416794923633,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_100.png,305.2456830000665
DINOv2 PatchMemory,pushpins/test/good/101,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/101.png,pushpins/test/good/101.png,pushpins,test,good,101,0,0.4955392136023595,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_101.png,303.5247610005172
DINOv2 PatchMemory,pushpins/test/good/102,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/good/102.png,pushpins/test/good/102.png,pushpins,test,good,102,0,0.40028600967847383,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/pushpins_test_good_102.png,325.97249999980704
