method,image_id,path,relative_path,category,split,defect_type,sample_id,label,score,aggregation,feature_backend,map_file,time_ms
PatchCore,pushpins/test/structural_anomalies/056,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\056.png,pushpins/test/structural_anomalies/056.png,pushpins,test,structural_anomalies,056,1,0.03892566416350149,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_056.png,251.65159999596654
PatchCore,pushpins/test/structural_anomalies/057,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\057.png,pushpins/test/structural_anomalies/057.png,pushpins,test,structural_anomalies,057,1,0.037265224067465824,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_057.png,267.5478999954066
PatchCore,pushpins/test/structural_anomalies/058,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\058.png,pushpins/test/structural_anomalies/058.png,pushpins,test,structural_anomalies,058,1,0.039788572289668464,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_058.png,194.35910000174772
PatchCore,pushpins/test/structural_anomalies/059,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\059.png,pushpins/test/structural_anomalies/059.png,pushpins,test,structural_anomalies,059,1,0.04236922125223547,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_059.png,233.0080999963684
PatchCore,pushpins/test/structural_anomalies/060,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\060.png,pushpins/test/structural_anomalies/060.png,pushpins,test,structural_anomalies,060,1,0.042180348348087655,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_060.png,249.09919999481644
PatchCore,pushpins/test/structural_anomalies/061,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\061.png,pushpins/test/structural_anomalies/061.png,pushpins,test,structural_anomalies,061,1,0.04076428431600283,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_061.png,241.9408000059775
PatchCore,pushpins/test/structural_anomalies/062,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\062.png,pushpins/test/structural_anomalies/062.png,pushpins,test,structural_anomalies,062,1,0.03272358420494669,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_062.png,240.65210000117077
PatchCore,pushpins/test/structural_anomalies/063,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\063.png,pushpins/test/structural_anomalies/063.png,pushpins,test,structural_anomalies,063,1,0.041856513131621635,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_063.png,259.34810000035213
PatchCore,pushpins/test/structural_anomalies/064,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\064.png,pushpins/test/structural_anomalies/064.png,pushpins,test,structural_anomalies,064,1,0.03276077230146685,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_064.png,220.00839999964228
PatchCore,pushpins/test/structural_anomalies/065,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\065.png,pushpins/test/structural_anomalies/065.png,pushpins,test,structural_anomalies,065,1,0.028270676246421402,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_065.png,196.41109999793116
PatchCore,pushpins/test/structural_anomalies/066,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\066.png,pushpins/test/structural_anomalies/066.png,pushpins,test,structural_anomalies,066,1,0.03610129105575349,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_066.png,250.17040000238921
PatchCore,pushpins/test/structural_anomalies/067,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\067.png,pushpins/test/structural_anomalies/067.png,pushpins,test,structural_anomalies,067,1,0.03702986740799969,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_067.png,385.07770000433084
PatchCore,pushpins/test/structural_anomalies/068,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\068.png,pushpins/test/structural_anomalies/068.png,pushpins,test,structural_anomalies,068,1,0.03768744397012632,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_068.png,365.2882000023965
PatchCore,pushpins/test/structural_anomalies/069,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\069.png,pushpins/test/structural_anomalies/069.png,pushpins,test,structural_anomalies,069,1,0.033328764301370224,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_069.png,212.9521000024397
PatchCore,pushpins/test/structural_anomalies/070,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\070.png,pushpins/test/structural_anomalies/070.png,pushpins,test,structural_anomalies,070,1,0.03409797456111987,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_070.png,238.2002000013017
PatchCore,pushpins/test/structural_anomalies/071,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\071.png,pushpins/test/structural_anomalies/071.png,pushpins,test,structural_anomalies,071,1,0.03291376615476706,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_071.png,215.18959999957588
PatchCore,pushpins/test/structural_anomalies/072,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\072.png,pushpins/test/structural_anomalies/072.png,pushpins,test,structural_anomalies,072,1,0.03173617285420866,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_072.png,170.44549999991432
PatchCore,pushpins/test/structural_anomalies/073,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\073.png,pushpins/test/structural_anomalies/073.png,pushpins,test,structural_anomalies,073,1,0.03996112840739295,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_073.png,240.32989999977872
PatchCore,pushpins/test/structural_anomalies/074,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\074.png,pushpins/test/structural_anomalies/074.png,pushpins,test,structural_anomalies,074,1,0.03397216202730573,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_074.png,262.03289999830304
PatchCore,pushpins/test/structural_anomalies/075,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\075.png,pushpins/test/structural_anomalies/075.png,pushpins,test,structural_anomalies,075,1,0.033284482370190036,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_075.png,245.7012000013492
PatchCore,pushpins/test/structural_anomalies/076,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\076.png,pushpins/test/structural_anomalies/076.png,pushpins,test,structural_anomalies,076,1,0.03351375923137949,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_076.png,228.33879999961937
PatchCore,pushpins/test/structural_anomalies/077,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\077.png,pushpins/test/structural_anomalies/077.png,pushpins,test,structural_anomalies,077,1,0.03618406916872343,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_077.png,249.73570000292966
PatchCore,pushpins/test/structural_anomalies/078,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\078.png,pushpins/test/structural_anomalies/078.png,pushpins,test,structural_anomalies,078,1,0.033537098712123015,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_078.png,257.24439999612514
PatchCore,pushpins/test/structural_anomalies/079,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\079.png,pushpins/test/structural_anomalies/079.png,pushpins,test,structural_anomalies,079,1,0.03552076687403048,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_079.png,154.05099999770755
PatchCore,pushpins/test/structural_anomalies/080,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\test\structural_anomalies\080.png,pushpins/test/structural_anomalies/080.png,pushpins,test,structural_anomalies,080,1,0.032136504639971,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\pushpins_test_structural_anomalies_080.png,316.00710000202525
PatchCore,pushpins/validation/good/000,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\000.png,pushpins/validation/good/000.png,pushpins,validation,good,000,0,0.026915561453315272,top5,fallback_patch_stats,,285.85110000130953
PatchCore,pushpins/validation/good/001,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\001.png,pushpins/validation/good/001.png,pushpins,validation,good,001,0,0.03087057398290257,top5,fallback_patch_stats,,401.1691999985487
PatchCore,pushpins/validation/good/002,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\002.png,pushpins/validation/good/002.png,pushpins,validation,good,002,0,0.023014463523819334,top5,fallback_patch_stats,,184.95650000113528
PatchCore,pushpins/validation/good/003,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\003.png,pushpins/validation/good/003.png,pushpins,validation,good,003,0,0.02440094252097935,top5,fallback_patch_stats,,285.8210999984294
PatchCore,pushpins/validation/good/004,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\004.png,pushpins/validation/good/004.png,pushpins,validation,good,004,0,0.02375878895890324,top5,fallback_patch_stats,,338.92890000424813
PatchCore,pushpins/validation/good/005,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\005.png,pushpins/validation/good/005.png,pushpins,validation,good,005,0,0.024918058939923583,top5,fallback_patch_stats,,230.56079999514623
PatchCore,pushpins/validation/good/006,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\006.png,pushpins/validation/good/006.png,pushpins,validation,good,006,0,0.026458095964497847,top5,fallback_patch_stats,,298.22100000455976
PatchCore,pushpins/validation/good/007,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\007.png,pushpins/validation/good/007.png,pushpins,validation,good,007,0,0.0283994010464604,top5,fallback_patch_stats,,239.67519999860087
PatchCore,pushpins/validation/good/008,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\008.png,pushpins/validation/good/008.png,pushpins,validation,good,008,0,0.02733361389889867,top5,fallback_patch_stats,,192.19030000385828
PatchCore,pushpins/validation/good/009,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\009.png,pushpins/validation/good/009.png,pushpins,validation,good,009,0,0.02391077670951937,top5,fallback_patch_stats,,237.2135999976308
PatchCore,pushpins/validation/good/010,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\010.png,pushpins/validation/good/010.png,pushpins,validation,good,010,0,0.024291858383815725,top5,fallback_patch_stats,,277.02120000321884
PatchCore,pushpins/validation/good/011,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\011.png,pushpins/validation/good/011.png,pushpins,validation,good,011,0,0.026382774063585537,top5,fallback_patch_stats,,254.83149999490706
PatchCore,pushpins/validation/good/012,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\012.png,pushpins/validation/good/012.png,pushpins,validation,good,012,0,0.028561260734827735,top5,fallback_patch_stats,,248.93979999615112
PatchCore,pushpins/validation/good/013,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\013.png,pushpins/validation/good/013.png,pushpins,validation,good,013,0,0.027588439013507236,top5,fallback_patch_stats,,198.30039999942528
PatchCore,pushpins/validation/good/014,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\014.png,pushpins/validation/good/014.png,pushpins,validation,good,014,0,0.02664229862027672,top5,fallback_patch_stats,,254.0551999991294
PatchCore,pushpins/validation/good/015,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\015.png,pushpins/validation/good/015.png,pushpins,validation,good,015,0,0.02419138721890678,top5,fallback_patch_stats,,413.55640000256244
PatchCore,pushpins/validation/good/016,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\016.png,pushpins/validation/good/016.png,pushpins,validation,good,016,0,0.03141081449260259,top5,fallback_patch_stats,,207.49349999823608
PatchCore,pushpins/validation/good/017,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\017.png,pushpins/validation/good/017.png,pushpins,validation,good,017,0,0.026889199570922697,top5,fallback_patch_stats,,230.96049999730894
PatchCore,pushpins/validation/good/018,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\018.png,pushpins/validation/good/018.png,pushpins,validation,good,018,0,0.02811699565619422,top5,fallback_patch_stats,,318.89719999890076
PatchCore,pushpins/validation/good/019,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\019.png,pushpins/validation/good/019.png,pushpins,validation,good,019,0,0.026740979212079324,top5,fallback_patch_stats,,184.75020000187214
PatchCore,pushpins/validation/good/020,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\020.png,pushpins/validation/good/020.png,pushpins,validation,good,020,0,0.025399199528866215,top5,fallback_patch_stats,,306.5761999969254
PatchCore,pushpins/validation/good/021,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\021.png,pushpins/validation/good/021.png,pushpins,validation,good,021,0,0.024094494763649842,top5,fallback_patch_stats,,273.1832999998005
PatchCore,pushpins/validation/good/022,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\022.png,pushpins/validation/good/022.png,pushpins,validation,good,022,0,0.027454347290430572,top5,fallback_patch_stats,,238.24349999631522
PatchCore,pushpins/validation/good/023,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\023.png,pushpins/validation/good/023.png,pushpins,validation,good,023,0,0.027158544711060714,top5,fallback_patch_stats,,444.92620000528404
PatchCore,pushpins/validation/good/024,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\024.png,pushpins/validation/good/024.png,pushpins,validation,good,024,0,0.022058880987595595,top5,fallback_patch_stats,,292.5427000009222
PatchCore,pushpins/validation/good/025,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\025.png,pushpins/validation/good/025.png,pushpins,validation,good,025,0,0.02528408865941181,top5,fallback_patch_stats,,260.6599999999162
PatchCore,pushpins/validation/good/026,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\026.png,pushpins/validation/good/026.png,pushpins,validation,good,026,0,0.025587492743278338,top5,fallback_patch_stats,,246.11349999759113
PatchCore,pushpins/validation/good/027,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\027.png,pushpins/validation/good/027.png,pushpins,validation,good,027,0,0.03108059363121045,top5,fallback_patch_stats,,179.54109999845969
PatchCore,pushpins/validation/good/028,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\028.png,pushpins/validation/good/028.png,pushpins,validation,good,028,0,0.02492977035430324,top5,fallback_patch_stats,,254.90259999787668
PatchCore,pushpins/validation/good/029,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\029.png,pushpins/validation/good/029.png,pushpins,validation,good,029,0,0.026687630600672148,top5,fallback_patch_stats,,247.22079999628477
PatchCore,pushpins/validation/good/030,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\030.png,pushpins/validation/good/030.png,pushpins,validation,good,030,0,0.02944905038060522,top5,fallback_patch_stats,,347.96539999661036
PatchCore,pushpins/validation/good/031,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\031.png,pushpins/validation/good/031.png,pushpins,validation,good,031,0,0.025036314002791847,top5,fallback_patch_stats,,256.725400002324
PatchCore,pushpins/validation/good/032,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\032.png,pushpins/validation/good/032.png,pushpins,validation,good,032,0,0.02561506667363507,top5,fallback_patch_stats,,153.39709999534534
PatchCore,pushpins/validation/good/033,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\033.png,pushpins/validation/good/033.png,pushpins,validation,good,033,0,0.025330864835269216,top5,fallback_patch_stats,,214.3906999990577
PatchCore,pushpins/validation/good/034,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\034.png,pushpins/validation/good/034.png,pushpins,validation,good,034,0,0.028634327574602055,top5,fallback_patch_stats,,345.1970000023721
PatchCore,pushpins/validation/good/035,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\035.png,pushpins/validation/good/035.png,pushpins,validation,good,035,0,0.026405628673527495,top5,fallback_patch_stats,,230.60590000386583
PatchCore,pushpins/validation/good/036,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\036.png,pushpins/validation/good/036.png,pushpins,validation,good,036,0,0.025351054396833012,top5,fallback_patch_stats,,216.171400003077
PatchCore,pushpins/validation/good/037,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\037.png,pushpins/validation/good/037.png,pushpins,validation,good,037,0,0.029076051938351853,top5,fallback_patch_stats,,361.4575000028708
PatchCore,pushpins/validation/good/038,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\038.png,pushpins/validation/good/038.png,pushpins,validation,good,038,0,0.0305577282722831,top5,fallback_patch_stats,,201.3615000032587
PatchCore,pushpins/validation/good/039,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\039.png,pushpins/validation/good/039.png,pushpins,validation,good,039,0,0.022386313705541862,top5,fallback_patch_stats,,191.569000002346
PatchCore,pushpins/validation/good/040,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\040.png,pushpins/validation/good/040.png,pushpins,validation,good,040,0,0.02441786937806457,top5,fallback_patch_stats,,171.10650000540772
PatchCore,pushpins/validation/good/041,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\041.png,pushpins/validation/good/041.png,pushpins,validation,good,041,0,0.03010497417315801,top5,fallback_patch_stats,,231.36209999938728
PatchCore,pushpins/validation/good/042,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\042.png,pushpins/validation/good/042.png,pushpins,validation,good,042,0,0.027308965931789952,top5,fallback_patch_stats,,207.36619999661343
PatchCore,pushpins/validation/good/043,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\043.png,pushpins/validation/good/043.png,pushpins,validation,good,043,0,0.02836057223122437,top5,fallback_patch_stats,,265.274599994882
PatchCore,pushpins/validation/good/044,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\044.png,pushpins/validation/good/044.png,pushpins,validation,good,044,0,0.02503491478075255,top5,fallback_patch_stats,,272.5198000043747
PatchCore,pushpins/validation/good/045,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\045.png,pushpins/validation/good/045.png,pushpins,validation,good,045,0,0.02877128237944834,top5,fallback_patch_stats,,301.93149999831803
PatchCore,pushpins/validation/good/046,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\046.png,pushpins/validation/good/046.png,pushpins,validation,good,046,0,0.02519724135295432,top5,fallback_patch_stats,,271.8906999944011
PatchCore,pushpins/validation/good/047,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\047.png,pushpins/validation/good/047.png,pushpins,validation,good,047,0,0.02531223092360817,top5,fallback_patch_stats,,175.673600002483
PatchCore,pushpins/validation/good/048,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\048.png,pushpins/validation/good/048.png,pushpins,validation,good,048,0,0.026142529351457,top5,fallback_patch_stats,,247.68319999566302
PatchCore,pushpins/validation/good/049,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\049.png,pushpins/validation/good/049.png,pushpins,validation,good,049,0,0.030290515684878328,top5,fallback_patch_stats,,294.80039999907603
PatchCore,pushpins/validation/good/050,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\050.png,pushpins/validation/good/050.png,pushpins,validation,good,050,0,0.027344511669731845,top5,fallback_patch_stats,,190.78679999802262
PatchCore,pushpins/validation/good/051,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\051.png,pushpins/validation/good/051.png,pushpins,validation,good,051,0,0.027808592249726507,top5,fallback_patch_stats,,269.40990000002785
PatchCore,pushpins/validation/good/052,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\052.png,pushpins/validation/good/052.png,pushpins,validation,good,052,0,0.026110471540158508,top5,fallback_patch_stats,,244.45959999866318
PatchCore,pushpins/validation/good/053,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\053.png,pushpins/validation/good/053.png,pushpins,validation,good,053,0,0.02390245079167074,top5,fallback_patch_stats,,156.70849999878556
PatchCore,pushpins/validation/good/054,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\054.png,pushpins/validation/good/054.png,pushpins,validation,good,054,0,0.025478251104453686,top5,fallback_patch_stats,,258.3375000031083
PatchCore,pushpins/validation/good/055,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\055.png,pushpins/validation/good/055.png,pushpins,validation,good,055,0,0.027486374738697698,top5,fallback_patch_stats,,227.90789999999106
PatchCore,pushpins/validation/good/056,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\056.png,pushpins/validation/good/056.png,pushpins,validation,good,056,0,0.024459320722486813,top5,fallback_patch_stats,,214.64960000594147
PatchCore,pushpins/validation/good/057,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\pushpins\validation\good\057.png,pushpins/validation/good/057.png,pushpins,validation,good,057,0,0.02434307560568145,top5,fallback_patch_stats,,241.1897999991197
