method,image_id,path,relative_path,category,split,defect_type,sample_id,label,score,score_mahalanobis,score_cosine,score_isolation_forest,k,feature_backend,time_ms
CompositionHistogram,pushpins/test/logical_anomalies/086,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/logical_anomalies/086.png,pushpins/test/logical_anomalies/086.png,pushpins,test,logical_anomalies,086,1,9.99063888841117,9.99063888841117,0.5377315282821655,0.592730191930654,32,dinov2-small,23.985824000192224
CompositionHistogram,pushpins/test/logical_anomalies/087,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/logical_anomalies/087.png,pushpins/test/logical_anomalies/087.png,pushpins,test,logical_anomalies,087,1,8.723113848481487,8.723113848481487,0.5348804593086243,0.5622564686987592,32,dinov2-small,23.458464000214008
CompositionHistogram,pushpins/test/logical_anomalies/088,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/logical_anomalies/088.png,pushpins/test/logical_anomalies/088.png,pushpins,test,logical_anomalies,088,1,9.179245570226767,9.179245570226767,0.5345406532287598,0.5074509632155512,32,dinov2-small,23.21459899940237
CompositionHistogram,pushpins/test/logical_anomalies/089,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/logical_anomalies/089.png,pushpins/test/logical_anomalies/089.png,pushpins,test,logical_anomalies,089,1,5.448243371248109,5.448243371248109,0.5307672619819641,0.5140287332691127,32,dinov2-small,22.64707999984239
CompositionHistogram,pushpins/test/logical_anomalies/090,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/logical_anomalies/090.png,pushpins/test/logical_anomalies/090.png,pushpins,test,logical_anomalies,090,1,8.86997918600126,8.86997918600126,0.5352261662483215,0.5084391500640036,32,dinov2-small,22.570285000256263
CompositionHistogram,pushpins/test/structural_anomalies/000,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/000.png,pushpins/test/structural_anomalies/000.png,pushpins,test,structural_anomalies,000,1,3.6429828095367958,3.6429828095367958,0.5305477976799011,0.46585332065945867,32,dinov2-small,22.808697000073153
CompositionHistogram,pushpins/test/structural_anomalies/001,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/001.png,pushpins/test/structural_anomalies/001.png,pushpins,test,structural_anomalies,001,1,2.7540740494963734,2.7540740494963734,0.5350616574287415,0.47027053931428964,32,dinov2-small,22.97842000007222
CompositionHistogram,pushpins/test/structural_anomalies/002,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/002.png,pushpins/test/structural_anomalies/002.png,pushpins,test,structural_anomalies,002,1,2.991628116766435,2.991628116766435,0.535949170589447,0.453917685059029,32,dinov2-small,26.331948000006378
CompositionHistogram,pushpins/test/structural_anomalies/003,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/003.png,pushpins/test/structural_anomalies/003.png,pushpins,test,structural_anomalies,003,1,2.7425014380226753,2.7425014380226753,0.5316975712776184,0.5069593009135066,32,dinov2-small,24.754004999522294
CompositionHistogram,pushpins/test/structural_anomalies/004,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/004.png,pushpins/test/structural_anomalies/004.png,pushpins,test,structural_anomalies,004,1,3.859726739587587,3.859726739587587,0.535375714302063,0.46336929138177624,32,dinov2-small,23.333604000072228
CompositionHistogram,pushpins/test/structural_anomalies/005,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/005.png,pushpins/test/structural_anomalies/005.png,pushpins,test,structural_anomalies,005,1,4.249324562021895,4.249324562021895,0.5358821153640747,0.4895118030717341,32,dinov2-small,22.89179699982924
CompositionHistogram,pushpins/test/structural_anomalies/006,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/006.png,pushpins/test/structural_anomalies/006.png,pushpins,test,structural_anomalies,006,1,3.2380224192751186,3.2380224192751186,0.531078577041626,0.4636444872700867,32,dinov2-small,23.291755000172998
CompositionHistogram,pushpins/test/structural_anomalies/007,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/007.png,pushpins/test/structural_anomalies/007.png,pushpins,test,structural_anomalies,007,1,4.800075615221436,4.800075615221436,0.537298321723938,0.5211673695134089,32,dinov2-small,22.962686000028043
CompositionHistogram,pushpins/test/structural_anomalies/008,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/008.png,pushpins/test/structural_anomalies/008.png,pushpins,test,structural_anomalies,008,1,3.1519216112231545,3.1519216112231545,0.5296484231948853,0.5054738332062295,32,dinov2-small,23.354506000032416
CompositionHistogram,pushpins/test/structural_anomalies/009,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/009.png,pushpins/test/structural_anomalies/009.png,pushpins,test,structural_anomalies,009,1,3.97501166542971,3.97501166542971,0.5367593765258789,0.5029395456798844,32,dinov2-small,23.479242999201233
CompositionHistogram,pushpins/test/structural_anomalies/010,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/010.png,pushpins/test/structural_anomalies/010.png,pushpins,test,structural_anomalies,010,1,4.111052784720192,4.111052784720192,0.5298783779144287,0.4814601542578539,32,dinov2-small,24.13520000027347
CompositionHistogram,pushpins/test/structural_anomalies/011,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/011.png,pushpins/test/structural_anomalies/011.png,pushpins,test,structural_anomalies,011,1,2.742612639395107,2.742612639395107,0.5319167971611023,0.45783047601849464,32,dinov2-small,23.67301899994345
CompositionHistogram,pushpins/test/structural_anomalies/012,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/012.png,pushpins/test/structural_anomalies/012.png,pushpins,test,structural_anomalies,012,1,3.9506076986768175,3.9506076986768175,0.5358527302742004,0.4788617694564197,32,dinov2-small,23.211847999846213
CompositionHistogram,pushpins/test/structural_anomalies/013,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/013.png,pushpins/test/structural_anomalies/013.png,pushpins,test,structural_anomalies,013,1,4.583607751359939,4.583607751359939,0.5364426970481873,0.5233479072133298,32,dinov2-small,22.555333000127575
CompositionHistogram,pushpins/test/structural_anomalies/014,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/014.png,pushpins/test/structural_anomalies/014.png,pushpins,test,structural_anomalies,014,1,4.338254364092705,4.338254364092705,0.5299268364906311,0.5260876449214973,32,dinov2-small,22.734531000423885
CompositionHistogram,pushpins/test/structural_anomalies/015,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/015.png,pushpins/test/structural_anomalies/015.png,pushpins,test,structural_anomalies,015,1,3.8160125004092436,3.8160125004092436,0.5308135747909546,0.4718598608250472,32,dinov2-small,22.997231000772445
CompositionHistogram,pushpins/test/structural_anomalies/016,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/016.png,pushpins/test/structural_anomalies/016.png,pushpins,test,structural_anomalies,016,1,5.103431153487146,5.103431153487146,0.5351619720458984,0.5098473578959395,32,dinov2-small,23.234021000462235
CompositionHistogram,pushpins/test/structural_anomalies/017,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/017.png,pushpins/test/structural_anomalies/017.png,pushpins,test,structural_anomalies,017,1,3.6107429500656303,3.6107429500656303,0.5304931998252869,0.4587742711145036,32,dinov2-small,23.345485999925586
CompositionHistogram,pushpins/test/structural_anomalies/018,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/018.png,pushpins/test/structural_anomalies/018.png,pushpins,test,structural_anomalies,018,1,4.534919129181943,4.534919129181943,0.532188892364502,0.4891125401981808,32,dinov2-small,23.152235000452492
CompositionHistogram,pushpins/test/structural_anomalies/019,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/019.png,pushpins/test/structural_anomalies/019.png,pushpins,test,structural_anomalies,019,1,4.148200979931827,4.148200979931827,0.5360448360443115,0.4900914904581435,32,dinov2-small,23.409215999890876
CompositionHistogram,pushpins/test/structural_anomalies/020,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/020.png,pushpins/test/structural_anomalies/020.png,pushpins,test,structural_anomalies,020,1,5.964691298318299,5.964691298318299,0.5319753885269165,0.5096259557308856,32,dinov2-small,25.239150000743393
CompositionHistogram,pushpins/test/structural_anomalies/021,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/021.png,pushpins/test/structural_anomalies/021.png,pushpins,test,structural_anomalies,021,1,4.08942782087496,4.08942782087496,0.5343219041824341,0.4708862058379529,32,dinov2-small,23.968472999513324
CompositionHistogram,pushpins/test/structural_anomalies/022,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/022.png,pushpins/test/structural_anomalies/022.png,pushpins,test,structural_anomalies,022,1,3.5998369189309707,3.5998369189309707,0.5303139686584473,0.516739421676921,32,dinov2-small,23.260924000169325
CompositionHistogram,pushpins/test/structural_anomalies/023,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/023.png,pushpins/test/structural_anomalies/023.png,pushpins,test,structural_anomalies,023,1,3.6655658197017806,3.6655658197017806,0.5286192893981934,0.5156985589046137,32,dinov2-small,24.777728999652027
CompositionHistogram,pushpins/test/structural_anomalies/024,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/024.png,pushpins/test/structural_anomalies/024.png,pushpins,test,structural_anomalies,024,1,3.7285529720642936,3.7285529720642936,0.5322678089141846,0.4858279134529512,32,dinov2-small,25.681127999632736
CompositionHistogram,pushpins/test/structural_anomalies/025,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/025.png,pushpins/test/structural_anomalies/025.png,pushpins,test,structural_anomalies,025,1,5.453580382009825,5.453580382009825,0.5305954217910767,0.491817218805281,32,dinov2-small,22.842888000013772
CompositionHistogram,pushpins/test/structural_anomalies/026,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/026.png,pushpins/test/structural_anomalies/026.png,pushpins,test,structural_anomalies,026,1,4.5740493338396675,4.5740493338396675,0.5336520075798035,0.4725796542321027,32,dinov2-small,23.43328500046482
CompositionHistogram,pushpins/test/structural_anomalies/027,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/027.png,pushpins/test/structural_anomalies/027.png,pushpins,test,structural_anomalies,027,1,4.317774240025711,4.317774240025711,0.5350890159606934,0.49880680806987227,32,dinov2-small,22.988787000031152
CompositionHistogram,pushpins/test/structural_anomalies/028,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/028.png,pushpins/test/structural_anomalies/028.png,pushpins,test,structural_anomalies,028,1,2.99737662884133,2.99737662884133,0.532910943031311,0.468710642613209,32,dinov2-small,27.935467999668617
CompositionHistogram,pushpins/test/structural_anomalies/029,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/029.png,pushpins/test/structural_anomalies/029.png,pushpins,test,structural_anomalies,029,1,2.949268956792038,2.949268956792038,0.5295796990394592,0.464836360048883,32,dinov2-small,34.15146299994376
CompositionHistogram,pushpins/test/structural_anomalies/030,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/030.png,pushpins/test/structural_anomalies/030.png,pushpins,test,structural_anomalies,030,1,3.2123026105842647,3.2123026105842647,0.5332995653152466,0.5110101322044405,32,dinov2-small,23.64012699945306
CompositionHistogram,pushpins/test/structural_anomalies/031,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/031.png,pushpins/test/structural_anomalies/031.png,pushpins,test,structural_anomalies,031,1,3.6412146477916867,3.6412146477916867,0.5373765826225281,0.4853887700711622,32,dinov2-small,23.816596999495232
CompositionHistogram,pushpins/test/structural_anomalies/032,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/032.png,pushpins/test/structural_anomalies/032.png,pushpins,test,structural_anomalies,032,1,4.891837678910421,4.891837678910421,0.5331813097000122,0.4943568948822599,32,dinov2-small,23.35795599992707
CompositionHistogram,pushpins/test/structural_anomalies/033,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/033.png,pushpins/test/structural_anomalies/033.png,pushpins,test,structural_anomalies,033,1,2.864860338851245,2.864860338851245,0.529091477394104,0.45382424444504554,32,dinov2-small,23.814021999896795
CompositionHistogram,pushpins/test/structural_anomalies/034,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/034.png,pushpins/test/structural_anomalies/034.png,pushpins,test,structural_anomalies,034,1,3.837598300182134,3.837598300182134,0.532817006111145,0.46617661553551676,32,dinov2-small,23.378970999146986
CompositionHistogram,pushpins/test/structural_anomalies/035,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/035.png,pushpins/test/structural_anomalies/035.png,pushpins,test,structural_anomalies,035,1,5.168951601470226,5.168951601470226,0.5346778631210327,0.5095281718001524,32,dinov2-small,24.401795999438036
CompositionHistogram,pushpins/test/structural_anomalies/036,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/036.png,pushpins/test/structural_anomalies/036.png,pushpins,test,structural_anomalies,036,1,4.722555270982829,4.722555270982829,0.535736083984375,0.4849995790278617,32,dinov2-small,23.87683599954471
CompositionHistogram,pushpins/test/structural_anomalies/037,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/037.png,pushpins/test/structural_anomalies/037.png,pushpins,test,structural_anomalies,037,1,7.658188732982527,7.658188732982527,0.5287418365478516,0.550595207832148,32,dinov2-small,24.678876000507444
CompositionHistogram,pushpins/test/structural_anomalies/038,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/038.png,pushpins/test/structural_anomalies/038.png,pushpins,test,structural_anomalies,038,1,2.7096568188470864,2.7096568188470864,0.5316492319107056,0.45992368894638036,32,dinov2-small,23.22082600039721
CompositionHistogram,pushpins/test/structural_anomalies/039,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/039.png,pushpins/test/structural_anomalies/039.png,pushpins,test,structural_anomalies,039,1,3.2710191372204522,3.2710191372204522,0.5320504903793335,0.4764125308399043,32,dinov2-small,23.761825999827124
CompositionHistogram,pushpins/test/structural_anomalies/040,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/040.png,pushpins/test/structural_anomalies/040.png,pushpins,test,structural_anomalies,040,1,2.7012160596088255,2.7012160596088255,0.5288861393928528,0.4544270635081554,32,dinov2-small,23.460247999537387
CompositionHistogram,pushpins/test/structural_anomalies/041,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/041.png,pushpins/test/structural_anomalies/041.png,pushpins,test,structural_anomalies,041,1,3.358767098880934,3.358767098880934,0.5355970859527588,0.4773515129096627,32,dinov2-small,23.366105000604875
CompositionHistogram,pushpins/test/structural_anomalies/042,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/042.png,pushpins/test/structural_anomalies/042.png,pushpins,test,structural_anomalies,042,1,3.985246768305555,3.985246768305555,0.5318842530250549,0.4618624310621435,32,dinov2-small,22.884441999849514
CompositionHistogram,pushpins/test/structural_anomalies/043,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/043.png,pushpins/test/structural_anomalies/043.png,pushpins,test,structural_anomalies,043,1,4.651271602552903,4.651271602552903,0.5324311256408691,0.47451346445609294,32,dinov2-small,24.343012999452185
CompositionHistogram,pushpins/test/structural_anomalies/044,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/044.png,pushpins/test/structural_anomalies/044.png,pushpins,test,structural_anomalies,044,1,2.95964805611455,2.95964805611455,0.5320305824279785,0.46808886267111244,32,dinov2-small,28.82059500007017
CompositionHistogram,pushpins/test/structural_anomalies/045,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/045.png,pushpins/test/structural_anomalies/045.png,pushpins,test,structural_anomalies,045,1,4.950311204748689,4.950311204748689,0.5317461490631104,0.5071111108033453,32,dinov2-small,24.103589999867836
CompositionHistogram,pushpins/test/structural_anomalies/046,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/046.png,pushpins/test/structural_anomalies/046.png,pushpins,test,structural_anomalies,046,1,4.87466311081897,4.87466311081897,0.5283266305923462,0.5398409297636783,32,dinov2-small,23.885493999841856
CompositionHistogram,pushpins/test/structural_anomalies/047,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/047.png,pushpins/test/structural_anomalies/047.png,pushpins,test,structural_anomalies,047,1,5.06268137318842,5.06268137318842,0.5358688831329346,0.496961598918323,32,dinov2-small,24.01819799979421
CompositionHistogram,pushpins/test/structural_anomalies/048,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/048.png,pushpins/test/structural_anomalies/048.png,pushpins,test,structural_anomalies,048,1,5.316004781269497,5.316004781269497,0.5315935611724854,0.5143613814479595,32,dinov2-small,24.080092000076547
CompositionHistogram,pushpins/test/structural_anomalies/049,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/049.png,pushpins/test/structural_anomalies/049.png,pushpins,test,structural_anomalies,049,1,5.748421463507266,5.748421463507266,0.533183217048645,0.515404324024573,32,dinov2-small,24.482911000632157
CompositionHistogram,pushpins/test/structural_anomalies/050,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/050.png,pushpins/test/structural_anomalies/050.png,pushpins,test,structural_anomalies,050,1,5.347304424633704,5.347304424633704,0.5270529389381409,0.5325247483542851,32,dinov2-small,24.23751300011645
CompositionHistogram,pushpins/test/structural_anomalies/051,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/051.png,pushpins/test/structural_anomalies/051.png,pushpins,test,structural_anomalies,051,1,3.0900797040570773,3.0900797040570773,0.5283865928649902,0.4670756456569699,32,dinov2-small,24.103294999804348
CompositionHistogram,pushpins/test/structural_anomalies/052,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/052.png,pushpins/test/structural_anomalies/052.png,pushpins,test,structural_anomalies,052,1,4.591761375349337,4.591761375349337,0.5331085920333862,0.5166200964367346,32,dinov2-small,23.23921999959566
CompositionHistogram,pushpins/test/structural_anomalies/053,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/053.png,pushpins/test/structural_anomalies/053.png,pushpins,test,structural_anomalies,053,1,4.193489732653102,4.193489732653102,0.5351507067680359,0.4962339927182154,32,dinov2-small,23.825090999707754
CompositionHistogram,pushpins/test/structural_anomalies/054,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/054.png,pushpins/test/structural_anomalies/054.png,pushpins,test,structural_anomalies,054,1,2.8723262478767064,2.8723262478767064,0.5303043127059937,0.4531272991344845,32,dinov2-small,24.041976999797043
CompositionHistogram,pushpins/test/structural_anomalies/055,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/055.png,pushpins/test/structural_anomalies/055.png,pushpins,test,structural_anomalies,055,1,3.719205615066181,3.719205615066181,0.5386949777603149,0.48848463397442526,32,dinov2-small,23.56681200035382
CompositionHistogram,pushpins/test/structural_anomalies/056,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/056.png,pushpins/test/structural_anomalies/056.png,pushpins,test,structural_anomalies,056,1,3.509983096077777,3.509983096077777,0.5347238183021545,0.49475495956109733,32,dinov2-small,23.690783999882115
CompositionHistogram,pushpins/test/structural_anomalies/057,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/057.png,pushpins/test/structural_anomalies/057.png,pushpins,test,structural_anomalies,057,1,4.592386414659316,4.592386414659316,0.5283780694007874,0.48607791150252694,32,dinov2-small,23.048498000207474
CompositionHistogram,pushpins/test/structural_anomalies/058,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/058.png,pushpins/test/structural_anomalies/058.png,pushpins,test,structural_anomalies,058,1,4.557404573683102,4.557404573683102,0.5302674770355225,0.532654737654311,32,dinov2-small,23.444215999916196
CompositionHistogram,pushpins/test/structural_anomalies/059,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/059.png,pushpins/test/structural_anomalies/059.png,pushpins,test,structural_anomalies,059,1,4.865463141551515,4.865463141551515,0.5327000617980957,0.5321315004099182,32,dinov2-small,22.968534999563417
CompositionHistogram,pushpins/test/structural_anomalies/060,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/060.png,pushpins/test/structural_anomalies/060.png,pushpins,test,structural_anomalies,060,1,3.6911012277067248,3.6911012277067248,0.530271053314209,0.5178529811049285,32,dinov2-small,23.07688499968208
CompositionHistogram,pushpins/test/structural_anomalies/061,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/061.png,pushpins/test/structural_anomalies/061.png,pushpins,test,structural_anomalies,061,1,3.702581418691715,3.702581418691715,0.5358182191848755,0.47859293008001513,32,dinov2-small,25.29823400072928
CompositionHistogram,pushpins/test/structural_anomalies/062,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/062.png,pushpins/test/structural_anomalies/062.png,pushpins,test,structural_anomalies,062,1,4.669556826747452,4.669556826747452,0.5303875207901001,0.5597260922790134,32,dinov2-small,23.828699999285163
CompositionHistogram,pushpins/test/structural_anomalies/063,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/063.png,pushpins/test/structural_anomalies/063.png,pushpins,test,structural_anomalies,063,1,2.527811340869562,2.527811340869562,0.5337327122688293,0.4469697349244226,32,dinov2-small,23.68764699986059
CompositionHistogram,pushpins/test/structural_anomalies/064,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/064.png,pushpins/test/structural_anomalies/064.png,pushpins,test,structural_anomalies,064,1,3.3060126255951503,3.3060126255951503,0.5304355621337891,0.45627492680061227,32,dinov2-small,23.28945699991891
CompositionHistogram,pushpins/test/structural_anomalies/065,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/065.png,pushpins/test/structural_anomalies/065.png,pushpins,test,structural_anomalies,065,1,2.757581153583191,2.757581153583191,0.5312749147415161,0.4458556257428405,32,dinov2-small,23.519594000390498
CompositionHistogram,pushpins/test/structural_anomalies/066,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/066.png,pushpins/test/structural_anomalies/066.png,pushpins,test,structural_anomalies,066,1,5.043061179944856,5.043061179944856,0.5381368398666382,0.5210442884919994,32,dinov2-small,23.247950000040873
CompositionHistogram,pushpins/test/structural_anomalies/067,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/067.png,pushpins/test/structural_anomalies/067.png,pushpins,test,structural_anomalies,067,1,4.722067628029692,4.722067628029692,0.5328993797302246,0.48178821399015737,32,dinov2-small,26.587911000206077
CompositionHistogram,pushpins/test/structural_anomalies/068,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/068.png,pushpins/test/structural_anomalies/068.png,pushpins,test,structural_anomalies,068,1,2.8395149746129,2.8395149746129,0.5330418944358826,0.45924745049868076,32,dinov2-small,43.79185299967503
CompositionHistogram,pushpins/test/structural_anomalies/069,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/069.png,pushpins/test/structural_anomalies/069.png,pushpins,test,structural_anomalies,069,1,3.0355969371494154,3.0355969371494154,0.5304627418518066,0.5090027925262508,32,dinov2-small,41.434072000811284
CompositionHistogram,pushpins/test/structural_anomalies/070,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/070.png,pushpins/test/structural_anomalies/070.png,pushpins,test,structural_anomalies,070,1,4.041690349155648,4.041690349155648,0.534466028213501,0.47229799053172317,32,dinov2-small,42.69395600022108
CompositionHistogram,pushpins/test/structural_anomalies/071,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/071.png,pushpins/test/structural_anomalies/071.png,pushpins,test,structural_anomalies,071,1,3.80113620070599,3.80113620070599,0.5271317958831787,0.4806374434530434,32,dinov2-small,42.926557999635406
CompositionHistogram,pushpins/test/structural_anomalies/072,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/072.png,pushpins/test/structural_anomalies/072.png,pushpins,test,structural_anomalies,072,1,4.238960574332152,4.238960574332152,0.5325831770896912,0.48527211302499856,32,dinov2-small,33.66186699986429
