method,image_id,path,relative_path,category,split,defect_type,sample_id,label,score,region_size,feature_backend,map_file,time_ms
GridAware DINOv2,pushpins/test/structural_anomalies/062,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/062.png,pushpins/test/structural_anomalies/062.png,pushpins,test,structural_anomalies,062,1,0.4446203731573545,6x6,dinov2-small,,196.72129599985055
GridAware DINOv2,pushpins/test/structural_anomalies/063,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/063.png,pushpins/test/structural_anomalies/063.png,pushpins,test,structural_anomalies,063,1,0.5116588794268094,6x6,dinov2-small,,202.8439329997127
GridAware DINOv2,pushpins/test/structural_anomalies/064,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/064.png,pushpins/test/structural_anomalies/064.png,pushpins,test,structural_anomalies,064,1,0.4043912497850565,6x6,dinov2-small,,191.9234039996809
GridAware DINOv2,pushpins/test/structural_anomalies/065,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/065.png,pushpins/test/structural_anomalies/065.png,pushpins,test,structural_anomalies,065,1,0.4376606001303746,6x6,dinov2-small,,193.37776100019255
GridAware DINOv2,pushpins/test/structural_anomalies/066,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/066.png,pushpins/test/structural_anomalies/066.png,pushpins,test,structural_anomalies,066,1,0.39078281017450184,6x6,dinov2-small,,192.2594490006304
GridAware DINOv2,pushpins/test/structural_anomalies/067,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/067.png,pushpins/test/structural_anomalies/067.png,pushpins,test,structural_anomalies,067,1,0.3841421948029445,6x6,dinov2-small,,166.23581099975127
GridAware DINOv2,pushpins/test/structural_anomalies/068,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/068.png,pushpins/test/structural_anomalies/068.png,pushpins,test,structural_anomalies,068,1,0.40008237728705776,6x6,dinov2-small,,140.49498700023832
GridAware DINOv2,pushpins/test/structural_anomalies/069,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/069.png,pushpins/test/structural_anomalies/069.png,pushpins,test,structural_anomalies,069,1,0.40688642171713024,6x6,dinov2-small,,163.108923999971
GridAware DINOv2,pushpins/test/structural_anomalies/070,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/070.png,pushpins/test/structural_anomalies/070.png,pushpins,test,structural_anomalies,070,1,0.4386378274514125,6x6,dinov2-small,,143.4558820001257
GridAware DINOv2,pushpins/test/structural_anomalies/071,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/071.png,pushpins/test/structural_anomalies/071.png,pushpins,test,structural_anomalies,071,1,0.5203551168625171,6x6,dinov2-small,,142.51685499948508
GridAware DINOv2,pushpins/test/structural_anomalies/072,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/072.png,pushpins/test/structural_anomalies/072.png,pushpins,test,structural_anomalies,072,1,0.4450816214084625,6x6,dinov2-small,,144.11455400022533
GridAware DINOv2,pushpins/test/structural_anomalies/073,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/073.png,pushpins/test/structural_anomalies/073.png,pushpins,test,structural_anomalies,073,1,0.4420099831544436,6x6,dinov2-small,,140.46103900000162
GridAware DINOv2,pushpins/test/structural_anomalies/074,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/074.png,pushpins/test/structural_anomalies/074.png,pushpins,test,structural_anomalies,074,1,0.38004767206998974,6x6,dinov2-small,,143.33783799975208
GridAware DINOv2,pushpins/test/structural_anomalies/075,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/075.png,pushpins/test/structural_anomalies/075.png,pushpins,test,structural_anomalies,075,1,0.3553871237314664,6x6,dinov2-small,,139.75307000055182
GridAware DINOv2,pushpins/test/structural_anomalies/076,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/076.png,pushpins/test/structural_anomalies/076.png,pushpins,test,structural_anomalies,076,1,0.464902400970459,6x6,dinov2-small,,147.6456619993769
GridAware DINOv2,pushpins/test/structural_anomalies/077,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/077.png,pushpins/test/structural_anomalies/077.png,pushpins,test,structural_anomalies,077,1,0.4123092500063089,6x6,dinov2-small,,144.38332700046885
GridAware DINOv2,pushpins/test/structural_anomalies/078,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/078.png,pushpins/test/structural_anomalies/078.png,pushpins,test,structural_anomalies,078,1,0.4002484174875113,6x6,dinov2-small,,141.9602309997572
GridAware DINOv2,pushpins/test/structural_anomalies/079,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/079.png,pushpins/test/structural_anomalies/079.png,pushpins,test,structural_anomalies,079,1,0.3607865021778987,6x6,dinov2-small,,139.02040999983
GridAware DINOv2,pushpins/test/structural_anomalies/080,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/test/structural_anomalies/080.png,pushpins/test/structural_anomalies/080.png,pushpins,test,structural_anomalies,080,1,0.3927745039646442,6x6,dinov2-small,,140.94049300001643
GridAware DINOv2,pushpins/validation/good/000,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/000.png,pushpins/validation/good/000.png,pushpins,validation,good,000,0,0.4431237257443942,6x6,dinov2-small,,149.6676450005907
GridAware DINOv2,pushpins/validation/good/001,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/001.png,pushpins/validation/good/001.png,pushpins,validation,good,001,0,0.39330793573306155,6x6,dinov2-small,,144.41407799949957
GridAware DINOv2,pushpins/validation/good/002,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/002.png,pushpins/validation/good/002.png,pushpins,validation,good,002,0,0.39938892080233646,6x6,dinov2-small,,144.9621970004955
GridAware DINOv2,pushpins/validation/good/003,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/003.png,pushpins/validation/good/003.png,pushpins,validation,good,003,0,0.3912375775667337,6x6,dinov2-small,,157.23075899950345
GridAware DINOv2,pushpins/validation/good/004,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/004.png,pushpins/validation/good/004.png,pushpins,validation,good,004,0,0.3832530127121852,6x6,dinov2-small,,142.5238289994013
GridAware DINOv2,pushpins/validation/good/005,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/005.png,pushpins/validation/good/005.png,pushpins,validation,good,005,0,0.43740202830388,6x6,dinov2-small,,140.36884199958877
GridAware DINOv2,pushpins/validation/good/006,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/006.png,pushpins/validation/good/006.png,pushpins,validation,good,006,0,0.37105353061969465,6x6,dinov2-small,,142.67140999982075
GridAware DINOv2,pushpins/validation/good/007,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/007.png,pushpins/validation/good/007.png,pushpins,validation,good,007,0,0.38575070867171657,6x6,dinov2-small,,160.02645300068252
GridAware DINOv2,pushpins/validation/good/008,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/008.png,pushpins/validation/good/008.png,pushpins,validation,good,008,0,0.3812216520309448,6x6,dinov2-small,,143.49297999979171
GridAware DINOv2,pushpins/validation/good/009,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/009.png,pushpins/validation/good/009.png,pushpins,validation,good,009,0,0.39452516574126023,6x6,dinov2-small,,145.57748500010348
GridAware DINOv2,pushpins/validation/good/010,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/010.png,pushpins/validation/good/010.png,pushpins,validation,good,010,0,0.3961521845597487,6x6,dinov2-small,,158.5293569996793
GridAware DINOv2,pushpins/validation/good/011,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/011.png,pushpins/validation/good/011.png,pushpins,validation,good,011,0,0.43941309131108797,6x6,dinov2-small,,144.47669400033192
GridAware DINOv2,pushpins/validation/good/012,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/012.png,pushpins/validation/good/012.png,pushpins,validation,good,012,0,0.37485227905786955,6x6,dinov2-small,,144.43657500032714
GridAware DINOv2,pushpins/validation/good/013,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/013.png,pushpins/validation/good/013.png,pushpins,validation,good,013,0,0.40321139418161833,6x6,dinov2-small,,144.60246799990273
GridAware DINOv2,pushpins/validation/good/014,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/014.png,pushpins/validation/good/014.png,pushpins,validation,good,014,0,0.45028047607495236,6x6,dinov2-small,,146.44788100031292
GridAware DINOv2,pushpins/validation/good/015,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/015.png,pushpins/validation/good/015.png,pushpins,validation,good,015,0,0.39870505378796506,6x6,dinov2-small,,139.64614300039102
GridAware DINOv2,pushpins/validation/good/016,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/016.png,pushpins/validation/good/016.png,pushpins,validation,good,016,0,0.3655716066177075,6x6,dinov2-small,,145.66418300000805
GridAware DINOv2,pushpins/validation/good/017,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/017.png,pushpins/validation/good/017.png,pushpins,validation,good,017,0,0.4065059423446655,6x6,dinov2-small,,153.3353069999066
GridAware DINOv2,pushpins/validation/good/018,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/018.png,pushpins/validation/good/018.png,pushpins,validation,good,018,0,0.4143230066849635,6x6,dinov2-small,,141.0532340005375
GridAware DINOv2,pushpins/validation/good/019,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/019.png,pushpins/validation/good/019.png,pushpins,validation,good,019,0,0.4315874668268057,6x6,dinov2-small,,143.27030299955368
GridAware DINOv2,pushpins/validation/good/020,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/020.png,pushpins/validation/good/020.png,pushpins,validation,good,020,0,0.3949766823878655,6x6,dinov2-small,,148.20468199923198
GridAware DINOv2,pushpins/validation/good/021,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/021.png,pushpins/validation/good/021.png,pushpins,validation,good,021,0,0.41239718290475696,6x6,dinov2-small,,146.9624589999512
GridAware DINOv2,pushpins/validation/good/022,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/022.png,pushpins/validation/good/022.png,pushpins,validation,good,022,0,0.39953312277793884,6x6,dinov2-small,,139.62035500026104
GridAware DINOv2,pushpins/validation/good/023,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/023.png,pushpins/validation/good/023.png,pushpins,validation,good,023,0,0.409514450109922,6x6,dinov2-small,,146.69102800053224
GridAware DINOv2,pushpins/validation/good/024,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/024.png,pushpins/validation/good/024.png,pushpins,validation,good,024,0,0.3423622731979077,6x6,dinov2-small,,153.99051500025962
GridAware DINOv2,pushpins/validation/good/025,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/025.png,pushpins/validation/good/025.png,pushpins,validation,good,025,0,0.41484034749177784,6x6,dinov2-small,,137.68167499983974
GridAware DINOv2,pushpins/validation/good/026,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/026.png,pushpins/validation/good/026.png,pushpins,validation,good,026,0,0.3952464323777419,6x6,dinov2-small,,142.40155100014817
GridAware DINOv2,pushpins/validation/good/027,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/027.png,pushpins/validation/good/027.png,pushpins,validation,good,027,0,0.4129691169812129,6x6,dinov2-small,,140.56847600022593
GridAware DINOv2,pushpins/validation/good/028,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/028.png,pushpins/validation/good/028.png,pushpins,validation,good,028,0,0.4346783459186554,6x6,dinov2-small,,142.23557800050912
GridAware DINOv2,pushpins/validation/good/029,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/029.png,pushpins/validation/good/029.png,pushpins,validation,good,029,0,0.4123809566864601,6x6,dinov2-small,,142.25469499979226
GridAware DINOv2,pushpins/validation/good/030,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/030.png,pushpins/validation/good/030.png,pushpins,validation,good,030,0,0.4347122586690463,6x6,dinov2-small,,144.99956000054226
GridAware DINOv2,pushpins/validation/good/031,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/031.png,pushpins/validation/good/031.png,pushpins,validation,good,031,0,0.42623542363827044,6x6,dinov2-small,,149.66054700016684
GridAware DINOv2,pushpins/validation/good/032,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/032.png,pushpins/validation/good/032.png,pushpins,validation,good,032,0,0.4408438205718994,6x6,dinov2-small,,148.36156999990635
GridAware DINOv2,pushpins/validation/good/033,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/033.png,pushpins/validation/good/033.png,pushpins,validation,good,033,0,0.38356236998851484,6x6,dinov2-small,,141.47626500016486
GridAware DINOv2,pushpins/validation/good/034,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/034.png,pushpins/validation/good/034.png,pushpins,validation,good,034,0,0.40263163355680615,6x6,dinov2-small,,143.38301099996897
GridAware DINOv2,pushpins/validation/good/035,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/035.png,pushpins/validation/good/035.png,pushpins,validation,good,035,0,0.429080252464001,6x6,dinov2-small,,142.2605409998141
GridAware DINOv2,pushpins/validation/good/036,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/036.png,pushpins/validation/good/036.png,pushpins,validation,good,036,0,0.37808210803912234,6x6,dinov2-small,,141.02490400000534
GridAware DINOv2,pushpins/validation/good/037,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/037.png,pushpins/validation/good/037.png,pushpins,validation,good,037,0,0.4193197007362659,6x6,dinov2-small,,143.1935259997772
GridAware DINOv2,pushpins/validation/good/038,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/038.png,pushpins/validation/good/038.png,pushpins,validation,good,038,0,0.4265205951837393,6x6,dinov2-small,,138.49138400019
GridAware DINOv2,pushpins/validation/good/039,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/039.png,pushpins/validation/good/039.png,pushpins,validation,good,039,0,0.4362747508745927,6x6,dinov2-small,,147.14031699986663
GridAware DINOv2,pushpins/validation/good/040,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/040.png,pushpins/validation/good/040.png,pushpins,validation,good,040,0,0.4037843575844398,6x6,dinov2-small,,142.1910740000385
GridAware DINOv2,pushpins/validation/good/041,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/041.png,pushpins/validation/good/041.png,pushpins,validation,good,041,0,0.41517721918913036,6x6,dinov2-small,,142.8061249998791
GridAware DINOv2,pushpins/validation/good/042,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/042.png,pushpins/validation/good/042.png,pushpins,validation,good,042,0,0.3728319200185629,6x6,dinov2-small,,143.00455000011425
GridAware DINOv2,pushpins/validation/good/043,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/043.png,pushpins/validation/good/043.png,pushpins,validation,good,043,0,0.4327692137314723,6x6,dinov2-small,,148.55628699933732
GridAware DINOv2,pushpins/validation/good/044,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/044.png,pushpins/validation/good/044.png,pushpins,validation,good,044,0,0.4326238792676192,6x6,dinov2-small,,150.64722700026323
GridAware DINOv2,pushpins/validation/good/045,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/045.png,pushpins/validation/good/045.png,pushpins,validation,good,045,0,0.36514179752423215,6x6,dinov2-small,,144.9407970003449
GridAware DINOv2,pushpins/validation/good/046,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/046.png,pushpins/validation/good/046.png,pushpins,validation,good,046,0,0.41545473153774554,6x6,dinov2-small,,158.53370700006053
GridAware DINOv2,pushpins/validation/good/047,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/047.png,pushpins/validation/good/047.png,pushpins,validation,good,047,0,0.413060357937446,6x6,dinov2-small,,148.2579009998517
GridAware DINOv2,pushpins/validation/good/048,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/048.png,pushpins/validation/good/048.png,pushpins,validation,good,048,0,0.40635002576387846,6x6,dinov2-small,,146.9803170002706
GridAware DINOv2,pushpins/validation/good/049,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/049.png,pushpins/validation/good/049.png,pushpins,validation,good,049,0,0.4136847716111403,6x6,dinov2-small,,142.7106030005234
GridAware DINOv2,pushpins/validation/good/050,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/050.png,pushpins/validation/good/050.png,pushpins,validation,good,050,0,0.44736865162849426,6x6,dinov2-small,,146.16156600004615
GridAware DINOv2,pushpins/validation/good/051,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/051.png,pushpins/validation/good/051.png,pushpins,validation,good,051,0,0.3473691206711989,6x6,dinov2-small,,141.83506300014415
GridAware DINOv2,pushpins/validation/good/052,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/052.png,pushpins/validation/good/052.png,pushpins,validation,good,052,0,0.41536864867577183,6x6,dinov2-small,,139.98428900049475
GridAware DINOv2,pushpins/validation/good/053,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/053.png,pushpins/validation/good/053.png,pushpins,validation,good,053,0,0.39886489739784825,6x6,dinov2-small,,151.31599199958146
GridAware DINOv2,pushpins/validation/good/054,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/054.png,pushpins/validation/good/054.png,pushpins,validation,good,054,0,0.43853556422086865,6x6,dinov2-small,,143.98232100029418
GridAware DINOv2,pushpins/validation/good/055,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/055.png,pushpins/validation/good/055.png,pushpins,validation,good,055,0,0.40490480340444124,6x6,dinov2-small,,193.61870200009434
GridAware DINOv2,pushpins/validation/good/056,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/056.png,pushpins/validation/good/056.png,pushpins,validation,good,056,0,0.3563192578462454,6x6,dinov2-small,,186.40296800003853
GridAware DINOv2,pushpins/validation/good/057,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/057.png,pushpins/validation/good/057.png,pushpins,validation,good,057,0,0.3999008215390719,6x6,dinov2-small,,188.8909320005041
GridAware DINOv2,pushpins/validation/good/058,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/058.png,pushpins/validation/good/058.png,pushpins,validation,good,058,0,0.4015679703308986,6x6,dinov2-small,,192.28651599951263
GridAware DINOv2,pushpins/validation/good/059,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/059.png,pushpins/validation/good/059.png,pushpins,validation,good,059,0,0.39544832935700047,6x6,dinov2-small,,206.32755999940855
GridAware DINOv2,pushpins/validation/good/060,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/060.png,pushpins/validation/good/060.png,pushpins,validation,good,060,0,0.4188227103306697,6x6,dinov2-small,,188.39042999934463
GridAware DINOv2,pushpins/validation/good/061,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/061.png,pushpins/validation/good/061.png,pushpins,validation,good,061,0,0.4192009980861957,6x6,dinov2-small,,186.76575500012405
GridAware DINOv2,pushpins/validation/good/062,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/062.png,pushpins/validation/good/062.png,pushpins,validation,good,062,0,0.41825671608631426,6x6,dinov2-small,,182.270188000075
GridAware DINOv2,pushpins/validation/good/063,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/063.png,pushpins/validation/good/063.png,pushpins,validation,good,063,0,0.4223382060344403,6x6,dinov2-small,,177.90821000016876
GridAware DINOv2,pushpins/validation/good/064,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/064.png,pushpins/validation/good/064.png,pushpins,validation,good,064,0,0.41432016629439133,6x6,dinov2-small,,178.884389999439
GridAware DINOv2,pushpins/validation/good/065,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/065.png,pushpins/validation/good/065.png,pushpins,validation,good,065,0,0.45824376894877505,6x6,dinov2-small,,202.68381200003205
GridAware DINOv2,pushpins/validation/good/066,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/066.png,pushpins/validation/good/066.png,pushpins,validation,good,066,0,0.4093529192300943,6x6,dinov2-small,,185.95342400021764
GridAware DINOv2,pushpins/validation/good/067,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/067.png,pushpins/validation/good/067.png,pushpins,validation,good,067,0,0.39297712536958546,6x6,dinov2-small,,181.98902099993575
GridAware DINOv2,pushpins/validation/good/068,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/pushpins/validation/good/068.png,pushpins/validation/good/068.png,pushpins,validation,good,068,0,0.4318475448168241,6x6,dinov2-small,,181.6492890002337
GridAware DINOv2,screw_bag/test/good/000,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/screw_bag/test/good/000.png,screw_bag/test/good/000.png,screw_bag,test,good,000,0,0.5176984805327195,6x6,dinov2-small,,180.00619699978415
GridAware DINOv2,screw_bag/test/good/001,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/screw_bag/test/good/001.png,screw_bag/test/good/001.png,screw_bag,test,good,001,0,0.5779592073880709,6x6,dinov2-small,,182.93338600051356
GridAware DINOv2,screw_bag/test/good/002,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/screw_bag/test/good/002.png,screw_bag/test/good/002.png,screw_bag,test,good,002,0,0.5363400097076709,6x6,dinov2-small,,188.0275260000417
GridAware DINOv2,screw_bag/test/good/003,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/screw_bag/test/good/003.png,screw_bag/test/good/003.png,screw_bag,test,good,003,0,0.5937757216967069,6x6,dinov2-small,,203.70225199985725
GridAware DINOv2,screw_bag/test/good/004,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/screw_bag/test/good/004.png,screw_bag/test/good/004.png,screw_bag,test,good,004,0,0.5081829245273883,6x6,dinov2-small,,178.30864699953963
GridAware DINOv2,screw_bag/test/good/005,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/screw_bag/test/good/005.png,screw_bag/test/good/005.png,screw_bag,test,good,005,0,0.5175754771782801,6x6,dinov2-small,,173.9230260000113
GridAware DINOv2,screw_bag/test/good/006,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/screw_bag/test/good/006.png,screw_bag/test/good/006.png,screw_bag,test,good,006,0,0.5532704729300278,6x6,dinov2-small,,178.38810100056435
GridAware DINOv2,screw_bag/test/good/007,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/screw_bag/test/good/007.png,screw_bag/test/good/007.png,screw_bag,test,good,007,0,0.4746921773140247,6x6,dinov2-small,,187.92906300041068
GridAware DINOv2,screw_bag/test/good/008,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/screw_bag/test/good/008.png,screw_bag/test/good/008.png,screw_bag,test,good,008,0,0.5054372251033783,6x6,dinov2-small,,197.8426200003014
GridAware DINOv2,screw_bag/test/good/009,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/screw_bag/test/good/009.png,screw_bag/test/good/009.png,screw_bag,test,good,009,0,0.5111925166386825,6x6,dinov2-small,,187.8433629999563
GridAware DINOv2,screw_bag/test/good/010,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/screw_bag/test/good/010.png,screw_bag/test/good/010.png,screw_bag,test,good,010,0,0.49273887735146743,6x6,dinov2-small,,180.27154199990036
